protein	035_Austin_F0hPC1_a_Slot1-86_1_2725	035_Austin_F0hPC2_a_Slot1-03_1_2726	035_Austin_F0hPC3_a_Slot1-15_1_2727	035_Austin_F0hPP1_a_Slot1-50_1_2722	035_Austin_F0hPP2_a_Slot1-62_1_2723	035_Austin_F0hPP3_a_Slot1-74_1_2724	035_Austin_F24hPC1_a_Slot1-63_1_2731	035_Austin_F24hPC2_a_Slot1-75_1_2732	035_Austin_F24hPC3_a_Slot1-87_1_2733	035_Austin_F24hPP3_a_Slot1-27_1_2728	035_Austin_F24hPP4_a_Slot1-39_1_2729	035_Austin_F24hPP5_a_Slot1-51_1_2730	035_Austin_M0hPC1_a_Slot1-37_1_2711	035_Austin_M0hPC1_b_Slot1-37_1_2752	035_Austin_M0hPC3_a_Slot1-49_1_2712	035_Austin_M0hPC3_b_Slot1-49_1_2753	035_Austin_M0hPC4_a_Slot1-61_1_2713	035_Austin_M0hPC4_b_Slot1-61_1_2754	035_Austin_M0hPP1_a_Slot1-01_1_2708	035_Austin_M0hPP1_b_Slot1-01_1_2749	035_Austin_M0hPP2_a_Slot1-13_1_2709	035_Austin_M0hPP2_b_Slot1-13_1_2750	035_Austin_M0hPP3_a_Slot1-25_1_2710	035_Austin_M0hPP3_b_Slot1-25_1_2751	035_Austin_M24hPC3_a_Slot1-14_1_2718	035_Austin_M24hPC4_a_Slot1-26_1_2719	035_Austin_M24hPC5_a_Slot1-38_1_2721	035_Austin_M24hPP1_a_Slot1-73_1_2715	035_Austin_M24hPP3_a_Slot1-85_1_2716	035_Austin_M24hPP5_a_Slot1-02_1_2717
A2RSY6	47275.61520888199	40026.80758273144	47261.173494528535	38849.026239028404	34555.342790003226	36827.11992670641	28167.67687455843	39555.823971607504	30248.96980400815	32077.95263544263	34966.822734634436	35264.055587791416	37096.3839921931	37149.9692094208	41660.90019235146	43321.02911176602	39330.27298705598	32022.888419573937	28712.897540066188	29910.17625319114	29884.310279141053	33030.58026034019	32611.154204014027	33344.12917620258	21169.42829357452	25449.593730686887	24986.685855531283	28124.720388906975	34573.34272635123	28633.04705216001
A2RTL5	4117.63908504297	3160.0850545802914	3683.5702479234265	5107.014987612406	2777.1267734024864	0.0	0.0	4372.150235922022	0.0	3314.071572701452	4382.365499516741	4016.7892899999315	2390.0494263266014	0.0	5206.694770754218	4136.865256923638	4908.03977293711	0.0	3751.038610277689	4304.331681043351	3750.7547811901645	3317.558456434658	3089.7752404757634	3152.891063547796	0.0	2570.8953461649858	2895.4727018346007	5484.049260347839	4842.264290381578	3031.069561940152
A3KGB4	15835.46851573609	14964.861873185071	16047.332597280803	30394.664278929427	13545.954880898427	14485.313372600123	28530.044659101077	28703.89784460953	21683.80279893936	17032.44128706319	25142.617806252118	29080.648991261063	35989.896574326456	22945.053388509536	27378.913266439286	35761.103430209914	35241.2895887578	27895.020272862235	36476.834961064495	38101.04582949016	29834.72344742897	22481.95201922505	23901.507976293484	30980.473766483305	22151.17778494485	27637.150845655582	24021.218142345002	30218.109465316422	29494.696744641165	27372.103223304366
A3KGS3	24345.81987294045	30372.581428422487	32785.85125002148	26715.05400798523	30060.306068641505	30207.464303674988	28461.903667543127	28106.377568783068	32904.7719451385	30018.12787316212	32070.70109863334	33583.70817100311	28368.91581987902	27897.516817332384	21067.805459831485	16638.344295580046	32213.960834744346	22278.869907084296	25106.04207175373	27206.082841402913	28830.305332788274	26236.8848702821	25476.42204315888	29917.186841566472	28534.41161666445	28673.32069323699	23607.244359566783	33499.502776829664	29400.4377801665	28582.37279512904
A3KMP2	566619.8320229853	502649.8368432475	753987.7557998424	449194.81763748906	597937.9909195272	452157.40796318365	874953.3069589837	856192.7322318187	563130.477956439	485832.4800947988	619551.987020687	462953.90292563057	791364.3288690961	867034.2194329165	1423022.478651613	1234972.3109535647	1384093.985545639	1405040.3547323984	818226.5741819385	784337.8865380321	990659.0359671784	934057.5037477938	788825.2269888808	739776.320251589	785672.6209172222	1062780.6274418815	837438.2809182677	680121.6290094489	777069.4958998311	591751.4095512193
A4FUP9	7608.192866190837	9890.885491108034	10826.555197803387	5705.427583291695	9377.777942074541	9137.963500945314	10748.576207536698	12189.16486009873	10219.292104739528	10703.762886430635	12854.385958649144	9664.502940390748	6066.927100087531	7492.765824311456	12580.839230285044	10086.004596071509	14511.78125929217	13879.982812061957	7648.081927162215	8502.897633097811	8901.59206989566	7917.029568319008	5649.9192892901265	7829.312825763044	11929.310745695184	8573.372071876227	8480.88635946022	7232.247225053893	8558.31316697886	6180.490956713111
A6H5Y3	0.0	5943.665207432312	7049.7550080501105	0.0	8593.358036931279	6676.3746082494845	12504.641227266407	9523.669832673408	6462.77339523823	9667.126384652294	7344.092545885583	8619.05395580005	7303.657733672934	7155.339362412028	9472.608118670323	16115.51384687047	10640.847536956328	14844.218662473017	9895.530443995407	7391.5502121870495	10428.733065915481	9500.693475292706	5871.8919932864	7866.652588161818	9760.312092627248	11750.934273523488	6317.210907335202	12309.027670533938	7885.862090679339	7343.608351719365
A6H5Z3	11410.00464275753	4693.448933247615	8323.713598978573	11790.02974743856	6534.562920520967	15469.588649208712	5237.473922972452	4776.845947442844	6178.664857026774	9105.284707575855	7795.859734256464	0.0	0.0	6839.589162515293	5839.688351958082	12197.784589995494	6149.321503134056	8013.7180595332375	6607.609641812399	5067.189024917283	5985.154153199095	10928.523046127137	5895.048972513693	6399.322898426256	8232.311167612273	8683.73511696222	6991.843024957864	5185.0794909028655	6158.441997360091	10949.723407086238
A6H611	271542.25383848336	332740.45146963006	309175.6096062595	294925.9146099414	315359.7619746371	255114.0662416048	288086.51803947	313272.7806013585	239954.49410193053	319859.07116315793	315923.7018853543	252327.7996383448	368210.01568995055	375838.93632726715	415746.9344769197	379446.930078411	318096.84206380916	356250.11331615935	279312.47336995497	238091.09606758095	342228.63070895954	407053.7774847618	312283.2193069071	323723.4820212172	362724.79835931654	370101.0589234924	368922.62313911587	299650.7554801641	362167.00249462615	309697.4275581118
A6H630	9053.167070039199	8086.686721060122	6343.964212682511	12605.683540696507	11673.094342482302	9677.20848583029	10465.391690438208	11542.719728490729	8202.361548946054	0.0	12060.108358260957	0.0	8877.133653651861	10084.836611161752	16435.311264744356	14497.759866687466	17317.217016989758	22100.710750622835	15119.772917495618	15038.321931461973	15331.15341305711	11961.039312340114	12673.143563330548	10781.91286801542	17394.710358092998	13757.52444453314	13085.501391303545	15142.464344148466	16990.74368214964	11593.905889670812
A6H6A9	16174.37001673928	12245.597037005968	19743.85525186891	13560.497269223139	16025.897917108223	13911.169810943777	18482.170425130276	19557.917097644455	10005.415317032392	13802.082011965704	12763.093260819473	14009.97770562257	12692.577674539452	13226.39961525013	15933.087490304782	15781.733890982196	15090.912170989326	15711.598143484029	19876.052673537164	14387.704142255483	12453.752203578015	12331.663456673718	14664.946926718158	15658.11571713903	15326.333930072751	17622.300257975734	14245.727470534974	11943.036243614575	12590.373569113968	20732.47404597602
A6H8H2	68062.12263024383	65525.63267372702	92334.08958932954	67425.76595493505	67908.85001900858	57751.47692593079	89665.16451434902	82765.50956908424	67938.51361064403	72995.93003462008	81549.52751827115	102147.06496645576	71435.85548286857	72719.84353749178	74110.29276453366	72980.55618332842	84385.77774709692	76833.3872100065	69663.08843271257	72638.81166416279	64311.39238408904	82120.28959830433	54585.54771148424	62080.084630062775	77171.0722400971	70768.69091672641	68182.8260033302	69434.21477387659	65448.318154403074	69930.0981059202
A6X919	63182.41924608394	68424.39664845214	90405.53484877192	72820.66498425152	64539.46066316642	63779.475132122854	45314.13708051119	76734.05527932789	60674.63102281837	47945.02362846191	46160.13098823228	62424.69768320319	126940.06673196505	120961.83376481239	83802.52494813241	84647.78904455344	78003.0048260306	89536.76021175258	82457.25664199518	94239.72885502092	69283.34656119072	79355.82603201171	96661.48230733257	98308.26945913845	134830.45527348816	101311.53659650068	107555.74816124362	93426.5778165118	112882.60527938542	90298.59254969262
A6X935	210676.54337108278	221104.92137655674	266415.79659281473	728418.2047483298	259431.38020533347	255934.85202077866	173403.4951357165	158127.54998416407	239683.71578607947	207563.89382174012	209364.97443544026	338639.4675521709	193962.92762164297	191586.44768346977	246059.5562651682	238953.68920678415	340731.66455105995	345394.9548562091	219616.0587796064	219250.3611240078	222338.46914984583	235795.43491093515	233334.79557944203	251120.475806195	172557.93429627497	164507.6853407904	180167.1307995186	218201.51961148734	246878.484040925	262073.92699346
A7MCT6	52308.00848081455	70431.02788878784	87614.07956550286	57289.818118366034	61732.02273655573	52191.742418436006	125357.2264080285	99905.83757983836	93775.38123938958	63967.87234559615	82535.01161951941	39745.169057359104	62782.38011124838	53121.92202727064	82780.17576071923	79061.91515465449	87709.93067416716	71050.50980225389	71773.62038129584	92751.57173693362	65735.20409314496	70989.73000591499	67380.99227701807	59565.768907908474	55414.77268787544	68737.46168569497	62247.62085988618	79313.69149792766	53965.215059659655	63022.985505909855
A8C756	4215.2209966919445	5200.692884351873	5692.18858297023	2823.675121474281	0.0	2604.960891702765	7399.630495336319	9736.909751070334	0.0	4455.491098684915	0.0	4997.673771577329	6394.254173796586	0.0	9107.712621144108	7662.634527661314	9246.647230695082	9849.869928439119	7000.187983694981	4857.352093133355	7637.503388768164	0.0	5331.856014547498	0.0	0.0	0.0	6361.708964203865	3747.8903718381434	7346.939723862422	3932.528263157587
B0V2N1	2525.58614261184	0.0	0.0	0.0	1582.906948362264	1472.0313269853207	0.0	0.0	1893.52613990996	0.0	0.0	0.0	2379.4606340876426	1524.0632715320542	2469.0522916317586	2234.3986209677464	0.0	0.0	2303.660000000001	0.0	0.0	0.0	2263.673523779379	1825.7892428492953	0.0	0.0	1651.0436230485936	0.0	1758.805593877026	2878.554791048938
B1AQ75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10955.972582956485	12477.249234551371	14859.073760969592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B1AR13	484820.5663006099	619792.1560039943	568672.7862686204	626832.6728387458	438162.48527848796	608127.0711228016	534386.0465578453	547284.2725800393	485330.9943073423	703067.1909107382	547906.658779452	591550.9651251835	310653.3574623402	357475.231786735	396190.807965128	329041.69145070144	231146.79849278086	294731.03315276577	370330.8158807449	400269.55506256915	350748.3569377394	432129.90223758464	462422.5522995863	348791.8821594111	387022.2367410179	301609.90221693023	345696.59475536976	359204.0579432742	451702.98873954435	580535.3889361392
B1AUE5	62655.09137918149	51660.90209955946	61901.65393324849	31883.562877196564	52461.36965084645	44085.41275271049	60959.75154640169	56725.483567175324	61150.36417386539	43119.31178723058	45478.043592078975	34313.9459815538	55240.63303780346	60097.703006639196	32842.64545316466	33077.26780630217	37727.5670527772	46861.872079496265	35146.85801101063	34824.649336267554	31981.859609214494	48777.50537319167	32724.773330671014	47447.393505915556	60295.24600215714	49233.39644818498	42143.419181426696	46230.220685612956	42465.014531882625	43214.30388625497
B1AVZ0	6688.312366767596	5257.38929797689	0.0	6469.776897424484	0.0	0.0	0.0	5183.787547209015	5322.864490137124	6302.596687126327	0.0	4917.707699220139	6734.879744510252	4565.784976749761	9382.61316403443	0.0	6850.587743220688	8361.087914440866	5108.96709523174	8615.396490435782	0.0	0.0	5986.253316541959	5156.060743815308	0.0	6912.583553228257	5035.25305955316	4556.765989497574	0.0	5762.767153488032
B1AY10	17896.754254754487	14500.191180124635	11528.57095249826	16284.465872656227	14134.709139707966	15137.078155166033	10766.085201577373	14481.834953969474	13496.813361047401	13290.637018632875	11235.207442652469	15745.08823373614	19111.617580087077	17075.22894249453	14608.562574831405	12671.143165332616	19686.138491642898	23209.432731943572	15821.559643223756	16638.248789413065	13557.550754542825	14956.101019408947	22124.654648890493	19226.026898633314	14775.011751519878	14615.728635393394	14498.397904966341	16824.618082471392	17595.325421058107	16019.133944627752
B1AY13	97980.0002307891	109962.48821262126	139553.77988269267	89227.12352567451	110983.7035262528	98211.43792957545	142072.5101435701	139369.97179221577	113710.02885115221	120899.73877906596	124465.18689828219	110873.88479223348	116133.64844188068	116659.70804616586	111851.1909413406	106936.05620398128	118408.0656828933	143986.14912527474	132376.93881891554	134019.8023964884	130552.79702354096	115953.73109059941	105415.05718829614	117188.59505084726	118215.20459323942	124967.37131970661	127535.93332780685	119620.52311583803	93196.43222070587	96234.93621210547
B1AZA5	9736.09908996071	12254.776064513924	9613.125035165855	9420.307225570386	10238.97850525133	10559.75119229528	9180.60571346766	9287.501559337778	7613.46339026096	10140.645574099493	8837.36604411053	8051.146194240434	10935.338403457688	12752.390625627615	11758.552227341623	8055.625616144075	7451.207498868811	5624.509000057362	8580.760106440599	6289.554538568296	9182.345084899076	8415.262725431741	12892.448764477258	9727.381919009793	12566.466082656007	10421.061712706056	11090.276503436042	9705.326980252998	11779.274126327722	8388.771654097505
B1AZI6	119189.46624623954	137646.72256511773	175709.06878968663	119219.21602112398	137253.4219394266	127568.65028720492	136902.74394912706	140089.37543471617	143501.3422967298	126354.84357289843	149248.76888309422	147783.78001431073	141306.26456683702	162967.5249558743	94083.98787854463	83621.32197298777	97379.04155322684	106478.78618930494	119085.614047965	115937.92942039132	114298.50680361118	142507.06070935162	124168.3379845323	140225.9376177584	134060.20553493648	132419.59663541013	123115.03771270686	123076.8245072572	128737.53800821924	119699.36171074671
B2RQC6	180101.467925013	125723.88187839474	201779.0760455761	218524.4599970331	191243.0310278309	189271.74392509196	190005.15585645146	171258.8304352138	169868.1624887108	156161.9082320646	155872.81386466307	139005.4112872131	186340.06518903785	165355.98997834662	259965.96291917912	219704.89542316616	225693.77406718017	255044.26694361703	234223.83649820802	200039.36876681173	194843.227519053	227405.73282649677	200838.9725052322	203781.7868213048	167457.6937243743	196095.45292001992	141855.97030326494	229799.28772208016	202151.03475825983	197449.52899909593
B2RQE8	3045.2540369387066	2939.4950770772184	5450.303233140677	2673.7795769769455	3809.7262540097317	2725.2906977577463	4821.5444856539525	4546.134537063483	5089.728255824617	4717.952623385797	4520.158166770021	3692.8854267417905	5135.546256092091	3873.2201464231125	5700.060929192722	4029.7989466878093	4486.569932065356	5252.559934951565	3925.373143077377	5418.784982244462	3692.2719860946377	5412.124263139395	3944.0885616851842	3901.6578281679194	3906.876080975081	4228.370757934111	4254.467584140808	3267.8548689002655	2540.2836256785863	2806.0302170333225
B2RR83	9864.22315030105	19610.26226228374	20151.717059187766	11026.957382999766	16038.347428136163	12826.850265464678	16568.308374462424	10273.822295127504	14749.46618238843	19031.628465825725	16873.10695564951	17930.955877322842	18829.81743865162	20062.515263025663	22290.57244134413	25796.21317939296	15986.207319151468	23137.76734413192	20438.0482020998	17963.994529319985	19719.947035239467	15672.681028435683	22298.222575077183	22695.195816252744	18709.782518814325	20509.84986828283	16785.552063051087	21291.715949387024	16045.720179700362	17038.67042517803
B2RRE7	36828.42998192062	31008.28362376646	30781.741535670026	39648.32922860254	33466.31675905084	32834.19345050524	26779.122463528674	30035.9791217851	26943.72485784042	33230.94648554756	28188.85461008904	37317.15512034877	25409.09632705721	25082.674629088666	68743.75012724439	37739.08929579999	39022.39399592567	57127.478833544075	28510.88508583975	34057.72886894019	28882.53864653955	30634.20442528008	26320.180985549974	38942.01444415807	19883.24925422357	23806.36563059672	24875.179544249666	32975.24721149532	23319.03814017434	22633.811105422887
B2RSH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8553.863668892824	6554.885277193348	8355.837465354372	11299.646688228755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B2RVL6	6103.865803870377	6371.095958383826	6800.817289984976	4369.297047796029	6297.170102020272	6675.917373732971	0.0	5805.918689198296	8533.13721232454	5996.998103988283	9294.317456798011	6562.737264995153	4980.573899357236	6327.537480494707	0.0	0.0	0.0	0.0	4835.290384515291	5652.270346279369	6708.629465910277	6263.5959788158925	0.0	6123.681751570825	3977.163830596965	0.0	0.0	5046.388148788441	5807.727523732459	0.0
B2RX12	617726.507330117	764648.9356578002	885438.5813311797	367044.59799280134	659756.755546692	563429.4744675768	774646.556669167	649723.8539661154	558182.5639699718	537142.3205182576	422294.74975588964	419131.8516678883	1091431.9286081681	1094918.1994621563	574858.626575596	561277.5403312505	317074.47099937056	361858.12210330076	534656.9117670052	536411.4205456376	624495.7410076363	653546.3924538366	605765.6452016996	616721.2294918677	837510.5314467241	743977.9192759002	762236.4547962593	533382.3864110045	478315.2258097461	481498.9338363814
B2RX14	5306.680113909203	5348.390714220901	8783.973129607102	8336.379453709167	6508.987780280601	6987.999363945938	8338.970590913259	7395.307534354609	4873.586161163416	8297.974349510916	4374.8895986672405	6447.071432671553	5161.923724693239	3776.753524501514	6533.040955000444	0.0	9469.982268554364	0.0	6979.214082556094	0.0	3866.6349968044847	6999.990356837479	0.0	4239.8394982941445	0.0	0.0	0.0	0.0	3496.311351787952	4940.1408397042405
B2RXA1	0.0	5012.319336968297	4882.745936983004	0.0	0.0	0.0	6168.906742503229	4981.333568581753	0.0	2797.7923780022743	0.0	3104.4037976509444	8189.820292658129	13179.051211649561	10405.064051592177	10302.360461014892	0.0	13536.46946896176	0.0	0.0	7820.604387746724	7415.719169403005	5568.039159786412	9324.469295426557	7270.3562648023735	10321.229768722616	8771.969005074112	0.0	5741.542699057625	0.0
B2RXC1	36026.70661768018	32404.509378411924	47143.130830733004	32721.97143138626	48834.42455305916	35445.43148702732	58956.518091556136	61111.104614670825	47098.74951751133	41286.016964514405	43316.8005165948	48073.34916560058	38119.635168375906	40987.47543763781	30778.310164319213	36935.602787374766	36656.56848963604	49026.63300892265	39045.85415784425	44202.60081199443	32408.733508559188	49533.552821069585	41101.72209038193	36930.42216892421	37218.69418552825	40450.32337575551	39454.75241796149	31921.81781281629	43079.34710086445	16511.11901755496
B2RXS4	455878.11532136105	432301.6666745309	503578.1549036803	403232.65133773163	358448.56735044223	379524.545612643	434426.6598956046	455451.5622295213	459115.9872245423	445462.25937200524	433894.0043318628	473806.385913678	463855.9493246172	461448.9243893267	316503.93683998135	310384.83600342175	327904.5651051737	318379.0888140935	378177.6047139872	367923.1576335964	362850.7733372968	346092.6042638773	362383.47546845314	392718.29290663224	452558.7475910258	445460.87082220084	460994.0694922587	395083.7810028867	414750.05869907007	484154.0904134468
B2RY04	6640.214928585087	10244.587165875168	11923.349372402166	7782.184537491554	11605.903770363715	9574.447739445262	10622.341193369282	11546.387676335871	10341.191312135012	9419.609574576545	10388.78810955641	9446.221768608548	9627.461654680761	13606.589544884262	10233.26648664441	8401.985469768864	10590.4190962461	10567.988222656604	9767.321742246239	9879.69113760266	10152.008309913619	10068.229943800348	6253.772282736433	10326.283265345712	7912.865399129589	12140.205261432446	10073.751299265969	8737.418382073638	0.0	10816.338738436825
B2RY56	230352.84043451468	235066.58514962072	235455.75973025305	223152.9904893424	194965.57579360795	232051.36100494128	195417.73190875808	189327.4776727048	214225.34271451054	258021.31889044447	207904.63810319197	204588.82030021827	176214.52268779647	187524.34513016642	186954.72655374583	182123.75450178885	193738.60988901588	198351.7029913681	198433.04057441617	190898.6337661478	170787.09516694924	209684.73832749773	174517.76290217455	199093.92220458345	187582.62399270906	171968.66629863286	146457.11125929566	185507.9501678425	168954.6693608643	232217.72458402376
